state_fips_code,year,state_yield,Log_yield,lowess_log_yield
01,1985,77.79021051044498,4.354015594352635,4.1792965623025005
01,1986,59.9286070372921,4.093153971037813,4.206282287969699
01,1987,73.77231846672424,4.300983572716358,4.232963389210891
01,1988,46.881583584288435,3.8476249242265785,4.259163801877342
01,1989,82.77318252209635,4.416104126346545,4.284763346805891
01,1990,62.08944536029297,4.1285760125021955,4.309727289292712
01,1991,81.69346553932837,4.402974017508522,4.334029666940239
01,1992,97.77351155998208,4.582653697411229,4.357831214052767
01,1993,56.96605464079384,4.042455557816914,4.381394703087705
01,1994,99.44403019255525,4.599594975268504,4.404924954373831
01,1995,80.54268616178456,4.388787306764148,4.428510989303326
01,1996,84.86549583394826,4.441067601216449,4.452236455129828
01,1997,88.87573023463474,4.487239104513107,4.476870147272353
01,1998,65.77708269104426,4.186271490294991,4.502121179119711
01,1999,105.94620989668411,4.662931511508944,4.527688086759696
01,2000,75.6159039001823,4.325666630111052,4.553422027215732
01,2001,113.77618150900003,4.734233198458762,4.579254170665952
01,2002,91.616442107453,4.51761075456173,4.605155668879258
01,2003,126.16623522375244,4.837600364576749,4.631108339440837
01,2004,127.0128420927604,4.844288200187059,4.657100704642548
01,2005,122.90320642152041,4.811397105910426,4.683119284746818
01,2006,74.21075784802215,4.306909124138794,4.7091483647833545
01,2007,82.37298416487074,4.411257521080094,4.735174251769063
01,2008,107.11337742325975,4.673887875566399,4.761193210554379
01,2009,114.13866315573027,4.737414052719403,4.78721049419032
01,2010,121.4293318010068,4.799332462300088,4.81323524148226
01,2011,121.88498441828312,4.803077849394537,4.839277980455129
01,2012,102.4181359375088,4.629063805688236,4.8653494826697665
01,2013,151.2648295297827,5.019032138582611,4.891462155959249
01,2014,165.697452140997,5.110163547977529,4.917632029643995
01,2015,151.95876198278668,5.023609181292205,4.943870525058014
01,2016,124.4480515430375,4.82388837214654,4.970181838607361
01,2017,171.99516171454383,5.147466346851203,4.9965672492017115
01,2018,159.36328687569534,5.071186419098582,5.023030338400584
02,1950,0.0,0.0,0.0
02,1951,0.0,0.0,0.0
02,1952,0.0,0.0,0.0
02,1953,0.0,0.0,0.0
02,1954,0.0,0.0,0.0
02,1955,0.0,0.0,0.0
02,1956,0.0,0.0,0.0
02,1957,0.0,0.0,0.0
02,1958,0.0,0.0,0.0
02,1959,0.0,0.0,0.0
02,1960,0.0,0.0,0.0
02,1961,0.0,0.0,0.0
02,1962,0.0,0.0,0.0
02,1963,0.0,0.0,0.0
02,1964,0.0,0.0,0.0
02,1965,0.0,0.0,0.0
02,1966,0.0,0.0,0.0
02,1967,0.0,0.0,0.0
02,1968,0.0,0.0,0.0
02,1969,0.0,0.0,0.0
02,1970,0.0,0.0,0.0
02,1971,0.0,0.0,0.0
02,1972,0.0,0.0,0.0
02,1973,0.0,0.0,0.0
02,1974,0.0,0.0,0.0
02,1975,0.0,0.0,0.0
02,1976,0.0,0.0,0.0
02,1977,0.0,0.0,0.0
02,1978,0.0,0.0,0.0
02,1979,0.0,0.0,0.0
02,1980,0.0,0.0,0.0
02,1981,0.0,0.0,0.0
02,1982,0.0,0.0,0.0
02,1983,0.0,0.0,0.0
02,1984,0.0,0.0,0.0
02,1985,0.0,0.0,0.0
02,1986,0.0,0.0,0.0
02,1987,0.0,0.0,0.0
02,1988,0.0,0.0,0.0
02,1989,0.0,0.0,0.0
02,1990,0.0,0.0,0.0
02,1991,0.0,0.0,0.0
02,1992,0.0,0.0,0.0
02,1993,0.0,0.0,0.0
02,1994,0.0,0.0,0.0
02,1995,0.0,0.0,0.0
02,1996,0.0,0.0,0.0
02,1997,0.0,0.0,0.0
02,1998,0.0,0.0,0.0
02,1999,0.0,0.0,0.0
02,2000,0.0,0.0,0.0
02,2001,0.0,0.0,0.0
02,2002,0.0,0.0,0.0
02,2003,0.0,0.0,0.0
02,2004,0.0,0.0,0.0
02,2005,0.0,0.0,0.0
02,2006,0.0,0.0,0.0
02,2007,0.0,0.0,0.0
02,2008,0.0,0.0,0.0
02,2009,0.0,0.0,0.0
02,2010,0.0,0.0,0.0
02,2011,0.0,0.0,0.0
02,2012,0.0,0.0,0.0
02,2013,0.0,0.0,0.0
02,2014,0.0,0.0,0.0
02,2015,0.0,0.0,0.0
02,2016,0.0,0.0,0.0
02,2017,0.0,0.0,0.0
02,2018,0.0,0.0,0.0
04,1950,0.0,0.0,0.0
04,1951,0.0,0.0,0.0
04,1952,0.0,0.0,0.0
04,1953,0.0,0.0,0.0
04,1954,0.0,0.0,0.0
04,1955,0.0,0.0,0.0
04,1956,0.0,0.0,0.0
04,1957,0.0,0.0,0.0
04,1958,0.0,0.0,0.0
04,1959,0.0,0.0,0.0
04,1960,0.0,0.0,0.0
04,1961,0.0,0.0,0.0
04,1962,0.0,0.0,0.0
04,1963,0.0,0.0,0.0
04,1964,0.0,0.0,0.0
04,1965,58.66904866931334,4.071912307863632,3.7848951820433006
04,1966,58.117549194726976,4.062467669793836,3.848202244376437
04,1967,61.3870993106702,4.11719970413038,3.9117066494179413
04,1968,50.03415754838207,3.9127059231543853,3.9752581010769905
04,1969,45.847471179230055,3.8253200429661582,4.038630842164149
04,1970,44.89442308240052,3.8043135795148966,4.1015853194830525
04,1971,51.43878404570029,3.9403924413471034,4.163915056701
04,1972,52.8704761904762,3.9678450770249594,4.2254625214503125
04,1973,40.58680555555556,3.7034430274718244,4.28614329784013
04,1974,42.70882352941177,3.75440553892053,4.345970600902379
04,1975,42.45959595959596,3.7485529404407614,4.405063407446212
04,1976,91.33863920471457,4.514573909514876,4.463750180021374
04,1977,125.5445475406565,4.832660656071589,4.522920824089754
04,1978,124.90556521739131,4.82755797352392,4.58516356096888
04,1979,125.29885990338163,4.830701762925125,4.657250415600567
04,1980,0.0,0.0,0.0
04,1981,134.74191794871797,4.9033612298732265,4.7925401641298455
04,1982,137.9239248691368,4.926702264088322,4.851060718418159
04,1983,146.87060554859104,4.989551964781654,4.8986213322474
04,1984,139.73569153573027,4.939752720644768,4.936099129512569
04,1985,134.54314316591774,4.901884914639994,4.966036134607678
04,1986,148.2652380952381,4.999002819072821,4.9914943912048395
04,1987,147.537042431304,4.994079279378211,5.014550506451379
04,1988,163.4433031628191,5.096466160552445,5.035805833192192
04,1989,151.1875983335919,5.018521438778249,5.055625685115143
04,1990,163.72648766931042,5.098197277453494,5.074464078143127
04,1991,178.0956904368233,5.182320992567836,5.092889377506644
04,1992,175.41426648721398,5.16715041350165,5.110802019234274
04,1993,163.68583162217655,5.097948929758876,5.127926799094281
04,1994,171.15160995416605,5.142549771617117,5.143892237158285
04,1995,175.38929337847827,5.167008036903263,5.158333231910353
04,1996,176.85259071527446,5.175316564768248,5.167180611051803
04,1997,168.99818866038942,5.129887996879774,5.174772968291405
04,1998,177.99301930193016,5.181744332118176,5.181971903171318
04,1999,197.84907374857522,5.287504486236321,5.189016100365999
04,2000,196.43078846733337,5.280310147724451,5.195978706109615
04,2001,208.1194887714282,5.338112380006574,5.202865859233716
04,2002,185.62190968113032,5.223711861235919,5.209648207744227
04,2003,191.11094677908017,5.2528541325940035,5.216273337273461
04,2004,180.24313938748963,5.194306713790152,5.222686953629096
04,2005,195.1714088443671,5.273878192166871,5.228836562688578
04,2006,170.4967375394937,5.138716161874775,5.234678625052009
04,2007,185.4888801602677,5.222994935023036,5.240173400971385
04,2008,167.25018833294527,5.119490825064178,5.245304308109482
04,2009,0.0,0.0,0.0
04,2010,0.0,0.0,0.0
04,2011,0.0,0.0,0.0
04,2012,0.0,0.0,0.0
04,2013,0.0,0.0,0.0
04,2014,0.0,0.0,0.0
04,2015,0.0,0.0,0.0
04,2016,0.0,0.0,0.0
04,2017,0.0,0.0,0.0
04,2018,0.0,0.0,0.0
05,1950,0.0,0.0,0.0
05,1951,0.0,0.0,0.0
05,1952,0.0,0.0,0.0
05,1953,0.0,0.0,0.0
05,1954,0.0,0.0,0.0
05,1955,0.0,0.0,0.0
05,1956,0.0,0.0,0.0
05,1957,0.0,0.0,0.0
05,1958,0.0,0.0,0.0
05,1959,0.0,0.0,0.0
05,1960,0.0,0.0,0.0
05,1961,36.254423601999925,3.590561404255578,3.3319118232869234
05,1962,33.560250946969695,3.51334235913272,3.377362449379252
05,1963,35.35552552101584,3.56545468906724,3.4231330144353733
05,1964,26.93952663377862,3.2935945996986167,3.4692095154251223
05,1965,37.84743014787599,3.633563081881637,3.51556597896197
05,1966,32.1413087890583,3.4701420809817716,3.5621790708334147
05,1967,43.79679441991615,3.7795606279442135,3.6090184528093463
05,1968,38.74970843263527,3.6571232314519584,3.656051934469922
05,1969,33.71618831990413,3.517978087595498,3.7032357351459284
05,1970,37.96076119478674,3.6365530260903807,3.7505205862636313
05,1971,40.0804044929016,3.6908875488639477,3.7978627921818155
05,1972,43.185971671034004,3.7655157126767382,3.845226388731575
05,1973,37.15957834726824,3.6152215669293835,3.892584869715548
05,1974,47.3907487376108,3.858427035340038,3.9399248058582392
05,1975,52.558260931360046,3.9619222863260672,3.987256864468133
05,1976,58.564358215351426,4.070126289960153,4.034630354204344
05,1977,55.44271823146235,4.015350383828742,4.08216550138616
05,1978,64.98756401594159,4.1741959287594215,4.130143566893828
05,1979,59.627830618987204,4.08812242177537,4.179191155147041
05,1980,28.681572251465468,3.3562548347122863,4.226140772293202
05,1981,67.77737918739707,4.216228498972163,4.272135204837692
05,1982,93.01834202911414,4.532796699826249,4.317125011984878
05,1983,85.29140766373374,4.446073718635362,4.361145553785315
05,1984,97.03819962644073,4.575104711562211,4.404326070759432
05,1985,113.23787757709083,4.729490717371927,4.446622412212984
05,1986,108.39617509057432,4.685792803240707,4.487917726886453
05,1987,118.3504554511386,4.773650184293429,4.5279482923473
05,1988,108.19647390719042,4.68394877722323,4.566489296666326
05,1989,124.47302377157672,4.824089015893491,4.60342233556339
05,1990,97.89893481170832,4.583935669106571,4.638673012625343
05,1991,102.82881791277863,4.633065643626825,4.672098481612066
05,1992,134.35763752917117,4.900505181448477,4.703489482988403
05,1993,95.36063275819777,4.557665838762703,4.732575185937238
05,1994,123.72454947996707,4.818057719529781,4.759202372453894
05,1995,119.40514682764726,4.782522305788665,4.783478802945978
05,1996,126.28852069222164,4.838569136011373,4.805755655506239
05,1997,125.92335376775334,4.835673418429352,4.826592363833733
05,1998,105.34946594048643,4.657283070854211,4.846547475019416
05,1999,132.95395343643108,4.89000285351191,4.866082619750813
05,2000,131.17193869812937,4.876508971759985,4.885488799711929
05,2001,147.32160471302055,4.992617984220638,4.905923204541875
05,2002,137.250773296349,4.921809714591247,4.926326877422702
05,2003,142.39231925427646,4.958586059702086,4.946677003629743
05,2004,142.39446503258955,4.958601129069287,4.966989326153951
05,2005,135.86165601577167,4.9116371328230635,4.98727867275627
05,2006,149.43151677413593,5.006838206100876,5.007557180625918
05,2007,170.69362245885787,5.1398702679944135,5.027837347590619
05,2008,153.9353737057911,5.036532863074299,5.0481268592556985
05,2009,153.40894195614123,5.033107178995282,5.0684257047064305
05,2010,154.3556307315399,5.0392592305648645,5.088733353585949
05,2011,144.92030860452485,4.976183995506564,5.109051538588508
05,2012,181.41861168503152,5.2008071326662355,5.129385595862491
05,2013,188.4071126714518,5.2386051144628185,5.149744966999948
05,2014,188.52644163282199,5.2392382709647745,5.170133940514126
05,2015,184.8628482854229,5.219614189515308,5.19054939662496
05,2016,175.61041199671178,5.16826797327414,5.210982709320082
05,2017,184.2939636641628,5.2165321113676235,5.231423678841057
05,2018,184.81755026637435,5.2193691236722035,5.251865235134146
06,1950,0.0,0.0,0.0
06,1951,0.0,0.0,0.0
06,1952,0.0,0.0,0.0
06,1953,0.0,0.0,0.0
06,1954,0.0,0.0,0.0
06,1955,0.0,0.0,0.0
06,1956,0.0,0.0,0.0
06,1957,0.0,0.0,0.0
06,1958,0.0,0.0,0.0
06,1959,72.29290714345956,4.280726021218952,4.283062370892435
06,1960,73.0977564102564,4.291797674222566,4.309750872899363
06,1961,73.16248473748476,4.29268278600614,4.3364014241607975
06,1962,78.30433462641255,4.3606029606779355,4.363013058389391
06,1963,78.10690432016963,4.358078456525592,4.389587317743156
06,1964,83.2987235012537,4.4224332249407805,4.416126981800061
06,1965,89.87571785268415,4.498427803243629,4.442636610572703
06,1966,92.74337717550154,4.529836293822192,4.469120686182858
06,1967,85.49559523809526,4.448464856932537,4.4955810426042495
06,1968,96.46199146514935,4.569149059929984,4.522016924176509
06,1969,93.37630546839978,4.536637624275193,4.548428062784533
06,1970,99.93552532123958,4.604525231261894,4.574812366899602
06,1971,94.96736170212766,4.553533271539695,4.601166552866776
06,1972,101.7043813953488,4.622070383693382,4.627485234254402
06,1973,107.09548652653355,4.673720833956281,4.653763338741529
06,1974,108.38943094496365,4.685730583744347,4.6799947576487755
06,1975,110.93889149750775,4.708979522667198,4.706168575712357
06,1976,111.6030261879236,4.714948165958812,4.732263002357995
06,1977,117.65133970981272,4.767725502357264,4.75822781767077
06,1978,128.37081108597286,4.854923037422071,4.783949059268576
06,1979,118.67369357512342,4.776377655951454,4.807949912310059
06,1980,136.79155618964006,4.918458279523519,4.831179431697817
06,1981,131.48201585837225,4.878870080731817,4.853598473129135
06,1982,131.2218181818182,4.876889159801673,4.875207291533356
06,1983,128.61966646634613,4.856859727532356,4.896022353225624
06,1984,137.0000588235294,4.91998135519686,4.916066397097545
06,1985,146.01761715260469,4.983727279857648,4.935343621689883
06,1986,153.86791769912065,5.036094557119594,4.95384116609872
06,1987,164.17336639486274,5.10092298163839,4.971537674248057
06,1988,147.7473060063404,4.995503422660351,4.98842315422877
06,1989,161.35411701482968,5.083601434223447,5.004502141843684
06,1990,161.19020445840306,5.082585061839098,5.019826258942425
06,1991,161.19212410787188,5.082596970987328,5.034421454438804
06,1992,165.7157312668181,5.110273858168884,5.04833138817482
06,1993,165.8189085500033,5.110896280529173,5.061570871373038
06,1994,171.31873857523627,5.143525789745724,5.074132203830166
06,1995,160.60120140517174,5.078924282214269,5.08602497091908
06,1996,160.80827788016768,5.080212834774126,5.0972408705507775
06,1997,170.85500134252297,5.140815251428269,5.107766587903975
06,1998,160.47094280847895,5.078112884488325,5.117573443983781
06,1999,170.76904217954194,5.140312013050145,5.12659529407591
06,2000,171.81752407751063,5.146433007127682,5.133638727595685
06,2001,172.82260434275264,5.152265659983497,5.140218916275433
06,2002,171.33954577275287,5.143647235503744,5.1465269643601115
06,2003,161.26709137767168,5.083061943098841,5.152674453964012
06,2004,177.1506160223851,5.177000308710939,5.15872248390091
06,2005,173.24421237725858,5.154702231320144,5.164709401244804
06,2006,165.8810423092857,5.111270918872339,5.170659080319275
06,2007,183.45273652084677,5.211957067674754,5.176588100191526
06,2008,195.5844359462929,5.275992183608067,5.182509533037779
06,2009,180.77097339092907,5.19723088966513,5.188430241063304
06,2010,194.79501970448194,5.271947824682856,5.194351204530548
06,2011,186.46683059603765,5.228253371234352,5.200270275373377
06,2012,183.6969632303285,5.213287460948503,5.2061814747483925
06,2013,192.47102236420108,5.259945609223602,5.212076706136454
06,2014,167.45033073026124,5.120686774336867,5.2179469314154225
06,2015,161.66214622694497,5.08550864039563,5.223782076713507
06,2016,194.6703378841337,5.271307552976126,5.229576009241642
06,2017,173.28741095761097,5.154951551022401,5.2353254309034085
06,2018,184.70422142670984,5.218755742529877,5.241026425560779
08,1950,0.0,0.0,0.0
08,1951,0.0,0.0,0.0
08,1952,0.0,0.0,0.0
08,1953,0.0,0.0,0.0
08,1954,0.0,0.0,0.0
08,1955,0.0,0.0,0.0
08,1956,0.0,0.0,0.0
08,1957,0.0,0.0,0.0
08,1958,0.0,0.0,0.0
08,1959,0.0,0.0,0.0
08,1960,0.0,0.0,0.0
08,1961,0.0,0.0,0.0
08,1962,0.0,0.0,0.0
08,1963,71.35488098194622,4.267665750580201,4.273398888252292
08,1964,69.2033889810085,4.237049835138446,4.301004907257342
08,1965,70.1176685759231,4.250174810440418,4.3285374310067635
08,1966,78.59708496307046,4.364334611763585,4.355997799541779
08,1967,81.32576844634366,4.3984629213936985,4.383393675141227
08,1968,83.38759421333685,4.423499547860651,4.410733564890801
08,1969,92.44820696483542,4.52664856299752,4.438024900172
08,1970,94.6833595260848,4.550538266970279,4.465272915410244
08,1971,83.27821033337707,4.422186934322888,4.492476133645613
08,1972,97.66528103919346,4.581546132936304,4.519626326544323
08,1973,95.5434918888248,4.559581556266337,4.546714463997561
08,1974,95.33073252587948,4.557352240582536,4.573725039255466
08,1975,89.66344209662155,4.496063128539375,4.600635267949424
08,1976,98.22999010734102,4.587311566977632,4.627417110031025
08,1977,110.59245642264175,4.705851880818539,4.65404145636535
08,1978,106.05803601657216,4.66398645387368,4.68047197859185
08,1979,118.46551645607173,4.77462191785566,4.706639419946133
08,1980,113.55978213348692,4.732329413088373,4.732388666284464
08,1981,127.99958021333623,4.852026984330928,4.757414964487223
08,1982,120.47477185069204,4.791440368776457,4.778699272560012
08,1983,115.23438084246801,4.746968148549087,4.79849841189271
08,1984,126.95631416215964,4.843843044307756,4.816841077929226
08,1985,132.79003575158237,4.888769202236197,4.833858272992313
08,1986,138.70350471173987,4.932338595290949,4.84976747531445
08,1987,146.7051565245887,4.9884248346647135,4.864756264072729
08,1988,153.82068478531326,5.035787539480351,4.878926128480414
08,1989,135.50572855298427,4.909013916569898,4.892384830079903
08,1990,148.37549474647614,4.999746187357136,4.905287428035737
08,1991,143.59058966293583,4.966966122871681,4.917670179218586
08,1992,139.21563855773377,4.936024087550716,4.929542666523422
08,1993,114.0821819527295,4.736919082997185,4.940890798561241
08,1994,146.79998070210078,4.989070984723328,4.951737372809207
08,1995,108.67222144973421,4.688336209027727,4.962094014254136
08,1996,135.8686305803006,4.9116884672887045,4.97192086894148
08,1997,141.0663221014385,4.949230149302854,4.981252814456586
08,1998,143.68073040941076,4.9675936881253975,4.990177086114496
08,1999,142.6431909116934,4.96034634368951,4.998894422748448
08,2000,142.39570372847396,4.958609828076629,5.007665866528388
08,2001,148.4981202860605,5.000572300156314,5.019172764289255
08,2002,153.4944761319355,5.0336645802685664,5.031322619484356
08,2003,147.6293160188027,4.994704510457995,5.043785421366056
08,2004,150.9330327753932,5.016836246889772,5.056441292909765
08,2005,159.84391085683455,5.074197781923462,5.06925112453059
08,2006,176.85656145747575,5.175339016786676,5.0822006243789195
08,2007,161.90416116519052,5.087004562423652,5.095279494367131
08,2008,168.8930250657821,5.129265526725293,5.108474905625988
08,2009,155.51173893787822,5.046721220331862,5.121776320051568
08,2010,169.4035599803534,5.132283797229448,5.135175650128741
08,2011,166.30194096827992,5.113805057617721,5.148670411151622
08,2012,162.57538502700433,5.091141802056297,5.1622603490414125
08,2013,175.19130526186257,5.165878549770022,5.175948638241581
08,2014,181.63167716138622,5.2019808846634765,5.189743042545069
08,2015,197.63380497993057,5.28641584851528,5.203651960084908
08,2016,202.3385933479191,5.309942498830673,5.217680757615421
08,2017,218.90797241803818,5.3886514242312495,5.23182684668053
08,2018,165.18830331589388,5.10708605540766,5.246078220975144
09,1950,0.0,0.0,0.0
09,1951,0.0,0.0,0.0
09,1952,0.0,0.0,0.0
09,1953,0.0,0.0,0.0
09,1954,0.0,0.0,0.0
09,1955,0.0,0.0,0.0
09,1956,0.0,0.0,0.0
09,1957,0.0,0.0,0.0
09,1958,0.0,0.0,0.0
09,1959,0.0,0.0,0.0
09,1960,0.0,0.0,0.0
09,1961,0.0,0.0,0.0
09,1962,0.0,0.0,0.0
09,1963,0.0,0.0,0.0
09,1964,0.0,0.0,0.0
09,1965,0.0,0.0,0.0
09,1966,0.0,0.0,0.0
09,1967,0.0,0.0,0.0
09,1968,0.0,0.0,0.0
09,1969,0.0,0.0,0.0
09,1970,0.0,0.0,0.0
09,1971,0.0,0.0,0.0
09,1972,0.0,0.0,0.0
09,1973,0.0,0.0,0.0
09,1974,0.0,0.0,0.0
09,1975,0.0,0.0,0.0
09,1976,0.0,0.0,0.0
09,1977,0.0,0.0,0.0
09,1978,0.0,0.0,0.0
09,1979,0.0,0.0,0.0
09,1980,0.0,0.0,0.0
09,1981,0.0,0.0,0.0
09,1982,0.0,0.0,0.0
09,1983,0.0,0.0,0.0
09,1984,0.0,0.0,0.0
09,1985,0.0,0.0,0.0
09,1986,0.0,0.0,0.0
09,1987,0.0,0.0,0.0
09,1988,0.0,0.0,0.0
09,1989,0.0,0.0,0.0
09,1990,0.0,0.0,0.0
09,1991,0.0,0.0,0.0
09,1992,0.0,0.0,0.0
09,1993,0.0,0.0,0.0
09,1994,0.0,0.0,0.0
09,1995,0.0,0.0,0.0
09,1996,0.0,0.0,0.0
09,1997,0.0,0.0,0.0
09,1998,0.0,0.0,0.0
09,1999,0.0,0.0,0.0
09,2000,0.0,0.0,0.0
09,2001,0.0,0.0,0.0
09,2002,0.0,0.0,0.0
09,2003,0.0,0.0,0.0
09,2004,0.0,0.0,0.0
09,2005,0.0,0.0,0.0
09,2006,0.0,0.0,0.0
09,2007,0.0,0.0,0.0
09,2008,0.0,0.0,0.0
09,2009,0.0,0.0,0.0
09,2010,0.0,0.0,0.0
09,2011,0.0,0.0,0.0
09,2012,0.0,0.0,0.0
09,2013,0.0,0.0,0.0
09,2014,0.0,0.0,0.0
09,2015,0.0,0.0,0.0
09,2016,0.0,0.0,0.0
09,2017,0.0,0.0,0.0
09,2018,0.0,0.0,0.0
10,1950,52.01483218105823,3.951528912160992,3.796452349926405
10,1951,47.160421633565754,3.85355501612042,3.8188039050025067
10,1952,49.13988529393429,3.894671032819537,3.8411804267797445
10,1953,52.05744760211917,3.95234787036065,3.8635708376227513
10,1954,37.136826554347145,3.6146091067797324,3.885960467944886
10,1955,36.20036941384158,3.5890693235819104,3.9083321247523917
10,1956,62.03737362873736,4.127737003897378,3.93067571238601
10,1957,31.214371049524203,3.4408785993286286,3.952988648025584
10,1958,62.08977479564696,4.128581318307041,3.9752668343142643
10,1959,50.211248267384995,3.9162390706693726,3.99751085827548
10,1960,62.053767781622454,4.1280012315093435,4.019720410840547
10,1961,62.16060982102578,4.129721516516832,4.041896790041258
10,1962,62.98254968169018,4.142857698843423,4.064039789153958
10,1963,53.0806498980974,3.971812453136178,4.086146692049809
10,1964,52.307276624631086,3.9571354937949863,4.108213570256908
10,1965,76.16176819342002,4.332859607038971,4.130241747019063
10,1966,38.35671063229964,3.64692949639845,4.152240296286157
10,1967,73.90932582956846,4.3028390152502345,4.17422143359336
10,1968,49.446618088852176,3.900893665211321,4.196213462968001
10,1969,78.13779904306219,4.358473922389461,4.218263108250577
10,1970,76.03554316280658,4.33120090415613,4.240455486533052
10,1971,54.78538288352475,4.003423422671572,4.262903275099172
10,1972,84.24724205061648,4.433755833392404,4.2856694334033465
10,1973,85.42175836328448,4.447600850114641,4.306464369037539
10,1974,73.90952267869864,4.3028416786335875,4.326935834167662
10,1975,92.0647141578207,4.522491744527753,4.347118703375793
10,1976,89.27087825630863,4.491675323345056,4.367035251850685
10,1977,60.71548556430447,4.106198781909436,4.386677332075336
10,1978,96.18238451530031,4.566246227757835,4.406070127872678
10,1979,102.14357547549105,4.626379426241151,4.425312934008859
10,1980,73.02888080985363,4.290854990440696,4.444440872473873
10,1981,87.92707656310932,4.476507795517716,4.463405286187479
10,1982,102.0351703129327,4.6253175608415384,4.482109062996594
10,1983,75.31282117305182,4.321650388214328,4.500527592865991
10,1984,113.2239097469303,4.7293673603116195,4.518640009961208
10,1985,109.69601677148847,4.697713056425859,4.536445757914246
10,1986,85.17469587761032,4.444704392981341,4.553894384380353
10,1987,75.40381981981982,4.322857934471014,4.5709571021313815
10,1988,70.21681919745339,4.251587872042048,4.587623369741539
10,1989,100.05966435837863,4.605766651650861,4.603842582905996
10,1990,114.99302255030841,4.744871453046962,4.619645870742217
10,1991,106.03593636617359,4.663778058979378,4.635091284191656
10,1992,119.06444256536332,4.779664880697537,4.650343657772588
10,1993,85.14627603247442,4.444370671947683,4.665607512180386
10,1994,125.18193702828944,4.829768175320671,4.681133228780778
10,1995,105.0059537840637,4.654017051255354,4.6971734283126345
10,1996,143.0063326594336,4.9628889136110885,4.713842839923491
10,1997,106.65630068955662,4.669611521367873,4.732354591580316
10,1998,100.3910398472672,4.609072958725966,4.75149433608172
10,1999,89.85137111143865,4.498156873118018,4.770870550055825
10,2000,165.2552420896359,5.107491200404972,4.790329178981401
10,2001,147.0494146941571,4.990768684673531,4.809819517171855
10,2002,84.49753906742933,4.436722410476657,4.82931510152558
10,2003,123.20803790099167,4.813874291674061,4.84879895001929
10,2004,152.2079131901983,5.025247436127283,4.868268819922597
10,2005,143.32927304424277,4.965144592019958,4.887726389346964
10,2006,145.28135994236635,4.978672275645944,4.907170120195343
10,2007,99.78947989304253,4.603062765867833,4.926596977479775
10,2008,126.51904937555989,4.840392884779438,4.94600536928154
10,2009,145.3575860028738,4.979196816925209,4.965401456962148
10,2010,114.16207819733393,4.737619177254234,4.984795275936932
10,2011,130.07920573588223,4.868143539814394,5.004197864868476
10,2012,137.38882211438414,4.9228150235996235,5.02362551583702
10,2013,166.0430545918797,5.112247119738577,5.043098360469259
10,2014,205.74416767181208,5.326633492481344,5.062637622933186
10,2015,196.9418824130406,5.28290867208128,5.082259757265071
10,2016,175.7423481527346,5.169018991493936,5.1019715733138185
10,2017,191.8339426906128,5.256630115981985,5.121771583980741
10,2018,144.76237704412617,4.975093619147394,5.141653576912864
12,1950,0.0,0.0,0.0
12,1951,0.0,0.0,0.0
12,1952,0.0,0.0,0.0
12,1953,0.0,0.0,0.0
12,1954,0.0,0.0,0.0
12,1955,0.0,0.0,0.0
12,1956,0.0,0.0,0.0
12,1957,0.0,0.0,0.0
12,1958,0.0,0.0,0.0
12,1959,0.0,0.0,0.0
